libnl-3-200	3.7.0-0.3build1.1	172	optional	libs	library for dealing with netlink sockets
libnl-genl-3-200	3.7.0-0.3build1.1	53	optional	libs	library for dealing with netlink sockets - generic netlink
libnl-route-3-200	3.7.0-0.3build1.1	632	optional	libs	library for dealing with netlink sockets - route interface
libnm0	1.46.0-1ubuntu2.7	1516	optional	libs	GObject-based client library for NetworkManager
libnma-common	1.10.6-3build2	52	optional	libs	NetworkManager GUI library - translations
libnma-gtk4-0	1.10.6-3build2	351	optional	libs	NetworkManager GUI GTK4 library
libnma0	1.10.6-3build2	379	optional	libs	NetworkManager GUI library
libnorm1t64	1.5.9+dfsg-3.1build1	388	optional	libs	NACK-Oriented Reliable Multicast (NORM) library
libnotify4	0.8.3-1build2	79	optional	libs	sends desktop notifications to a notification daemon
libnpth0t64	1.6-3.1build1	42	important	libs	replacement for GNU Pth using system threads
libnspr4	2:4.35-1.1build1	309	optional	libs	NetScape Portable Runtime Library
libnss-systemd	255.4-1ubuntu8.16	485	standard	admin	nss module providing dynamic user and group name resolution
libnss3	2:3.98-1ubuntu0.2	3964	optional	libs	Network Security Service libraries
libntfs-3g89t64	1:2022.10.3-1.2ubuntu3.2	358	optional	libs	read/write NTFS driver for FUSE (runtime library)
libnuma1	2.0.18-1ubuntu0.24.04.1	72	optional	libs	Libraries for controlling NUMA policy
libnvme1t64	1.8-3ubuntu1	249	optional	libs	NVMe management library (library)
libodfgen-0.1-1	0.1.8-2build3	738	optional	libs	library to generate ODF documents
libogg0	1.3.5-3build1	55	optional	libs	Ogg bitstream library
libonig5	6.9.9-1build1	629	optional	libs	regular expressions library
libopenal-data	1:1.23.1-4build1	256	optional	libs	Software implementation of the OpenAL audio API (data files)
libopenal1	1:1.23.1-4build1	1196	optional	libs	Software implementation of the OpenAL audio API (shared library)
libopenexr-3-1-30	3.1.5-5.1build3	4363	optional	libs	runtime files for the OpenEXR image library
libopengl-dev	1.7.0-1build1	21	optional	libs	Vendor neutral GL dispatch library -- OpenGL development files
libopengl0	1.7.0-1build1	219	optional	libs	Vendor neutral GL dispatch library -- OpenGL support
libopeniscsiusr	2.1.9-3ubuntu5.4	157	optional	net	iSCSI userspace library
libopenjp2-7	2.5.0-2ubuntu0.5	441	optional	libs	JPEG 2000 image compression/decompression library
libopenmpt0t64	0.7.3-1.1build3	1596	optional	libs	module music library based on OpenMPT -- shared library
libopus0	1.4-1build1	405	optional	libs	Opus codec runtime library
liborc-0.4-0t64	1:0.4.38-1ubuntu0.1	787	optional	libs	Library of Optimized Inner Loops Runtime Compiler
liborcus-0.18-0	0.19.2-3build3	1374	optional	libs	library for processing spreadsheet documents
liborcus-parser-0.18-0	0.19.2-3build3	341	optional	libs	library for processing spreadsheet documents - parser library
libp11-kit0	0.25.3-4ubuntu2.1	1712	important	libs	library for loading and coordinating access to PKCS#11 modules - runtime
libpackagekit-glib2-18	1.2.8-2ubuntu1.5	440	optional	libs	Library for accessing PackageKit using GLib
libpam-cap	1:2.66-5ubuntu2.4	57	optional	admin	POSIX 1003.1e capabilities (PAM module)
libpam-gnome-keyring	46.1-2ubuntu0.2	59	optional	admin	PAM module to unlock the GNOME keyring upon login
libpam-modules	1.5.3-5ubuntu5.5	1150	required	admin	Pluggable Authentication Modules for PAM
libpam-modules-bin	1.5.3-5ubuntu5.5	270	required	admin	Pluggable Authentication Modules for PAM - helper binaries
libpam-runtime	1.5.3-5ubuntu5.5	276	required	admin	Runtime support for the PAM library
libpam-systemd	255.4-1ubuntu8.16	678	standard	admin	system and service manager - PAM module
libpam0g	1.5.3-5ubuntu5.5	209	required	libs	Pluggable Authentication Modules library
libpango-1.0-0	1.52.1+ds-1build1	530	optional	libs	Layout and rendering of internationalized text
libpango1.0-dev	1.52.1+ds-1build1	1592	optional	libdevel	Development files for the Pango
libpangocairo-1.0-0	1.52.1+ds-1build1	108	optional	libs	Layout and rendering of internationalized text
libpangoft2-1.0-0	1.52.1+ds-1build1	150	optional	libs	Layout and rendering of internationalized text
libpangomm-2.48-1t64	2.52.0-1build1	335	optional	libs	C++ Wrapper for pango (shared libraries)
libpangoxft-1.0-0	1.52.1+ds-1build1	78	optional	libs	Layout and rendering of internationalized text
libpaper1	1.1.29build1	56	optional	libs	library for handling paper characteristics
libparted2t64	3.6-4build1	382	optional	libs	disk partition manipulator - shared library
libpathplan4	2.42.2-9ubuntu0.1	65	optional	libs	rich set of graph drawing tools - pathplan library
libpcap0.8t64	1.10.4-4.1ubuntu3	363	optional	libs	system interface for user-level packet capture
libpci3	1:3.10.0-2build1	112	optional	libs	PCI utilities (shared library)
libpciaccess0	0.17-3ubuntu0.24.04.2	60	optional	libs	Generic PCI access library for X
libpcre2-16-0	10.42-4ubuntu2.1	582	optional	libs	New Perl Compatible Regular Expression Library - 16 bit runtime files
libpcre2-32-0	10.42-4ubuntu2.1	554	optional	libs	New Perl Compatible Regular Expression Library - 32 bit runtime files
libpcre2-8-0	10.42-4ubuntu2.1	635	required	libs	New Perl Compatible Regular Expression Library- 8 bit runtime files
libpcre2-dev	10.42-4ubuntu2.1	2541	optional	libdevel	New Perl Compatible Regular Expression Library - development files
libpcre2-posix3	10.42-4ubuntu2.1	36	optional	libs	New Perl Compatible Regular Expression Library - posix-compatible runtime files
libpcsclite1	2.0.3-1build1	61	optional	libs	Middleware to access a smart card using PC/SC (library)
libperl4-corelibs-perl	0.005-1	140	optional	perl	libraries historically supplied with Perl 4
libperl5.38t64	5.38.2-3.2ubuntu0.3	29335	optional	libs	shared Perl library
libpgm-5.3-0t64	5.3.128~dfsg-2.1build1	303	optional	libs	OpenPGM shared library
libphonenumber8	8.12.57+ds-4.2build3	728	optional	libs	parsing/formatting/validating phone numbers
libpipeline1	1.5.7-2	67	optional	libs	Unix process pipeline manipulation library
libpipewire-0.3-0t64	1.0.5-1ubuntu3.3	942	optional	libs	libraries for the PipeWire multimedia server
libpipewire-0.3-modules	1.0.5-1ubuntu3.3	3829	optional	libs	libraries for the PipeWire multimedia server - modules
libpixman-1-0	0.42.2-1build1	719	optional	libs	pixel-manipulation library for X and cairo
libpixman-1-dev	0.42.2-1build1	971	optional	libdevel	pixel-manipulation library for X and cairo (development files)
libpkgconf3	1.8.1-2build1	101	optional	libs	shared library for pkgconf
libplacebo338	6.338.2-2build1	8660	optional	libs	GPU-accelerated video/image rendering primitives (shared library)
libplist-2.0-4	2.3.0-1~exp2build2	121	optional	libs	Library for handling Apple binary and XML property lists
libplymouth5	24.004.60-1ubuntu7.2	473	optional	libs	graphical boot animation and logger - shared libraries
libpmem1	1.13.1-1.1ubuntu2	377	optional	libs	Persistent Memory low level support library, v1 runtime
libpmemobj1	1.13.1-1.1ubuntu2	309	optional	libs	Persistent Memory object store support library
libpng-dev	1.6.43-5ubuntu0.6	759	optional	libdevel	PNG library - development (version 1.6)
libpng-tools	1.6.43-5ubuntu0.6	97	optional	libdevel	PNG library - tools (version 1.6)
libpng16-16t64	1.6.43-5ubuntu0.6	331	optional	libs	PNG library - runtime (version 1.6)
libpocketsphinx3	0.8.0+real5prealpha+1-15ubuntu5	306	optional	libs	Speech recognition tool - front-end library
libpolkit-agent-1-0	124-2ubuntu1.24.04.3	77	optional	libs	polkit Authentication Agent API
libpolkit-gobject-1-0	124-2ubuntu1.24.04.3	156	optional	libs	polkit Authorization API
libpoppler-glib8t64	24.02.0-1ubuntu9.9	540	optional	libs	PDF rendering library (GLib-based shared library)
libpoppler134	24.02.0-1ubuntu9.9	3618	optional	libs	PDF rendering library
libpopt0	1.19+dfsg-1build1	120	optional	libs	lib for parsing cmdline parameters
libportal-gtk4-1	0.7.1-5build5	56	optional	libs	Flatpak portal library for GTK 4 GUIs
libportal1	0.7.1-5build5	158	optional	libs	Flatpak portal library - non-GUI part
libpostproc57	7:6.1.1-3ubuntu5	149	optional	libs	FFmpeg library for post processing - runtime files
libpq5	16.14-0ubuntu0.24.04.1	436	optional	libs	PostgreSQL C client library
libproc-processtable-perl	0.636-1build3	107	optional	perl	Perl library for accessing process table information
libproc2-0	2:4.0.4-4ubuntu3.2	235	required	libs	library for accessing process information from /proc
libprotobuf-c1	1.4.1-1ubuntu4	57	optional	libs	Protocol Buffers C shared library (protobuf-c)
libprotobuf32t64	3.21.12-8.2ubuntu0.3	3011	optional	libs	protocol buffers C++ library
libproxy1v5	0.5.4-4build1	104	optional	libs	automatic proxy configuration management library (shared)
libpsl-dev	0.21.2-1.1build1	210	optional	libdevel	Library for Public Suffix List (development headers)
libpsl5t64	0.21.2-1.1build1	99	optional	libs	Library for Public Suffix List (shared libraries)
libpthread-stubs0-dev	0.4-1build3	17	optional	libdevel	pthread stubs not provided by native libc, development files
libpulse-mainloop-glib0	1:16.1+dfsg1-2ubuntu10.1	73	optional	libs	PulseAudio client libraries (glib support)
libpulse0	1:16.1+dfsg1-2ubuntu10.1	923	optional	libs	PulseAudio client libraries
libpwquality-common	1.4.5-3build1	68	optional	libs	library for password quality checking and generation (data files)
libpwquality1	1.4.5-3build1	48	optional	libs	library for password quality checking and generation
libpython3-dev	3.12.3-0ubuntu2.1	37	optional	libdevel	header files and a static library for Python (default)
libpython3-stdlib	3.12.3-0ubuntu2.1	27	optional	python	interactive high-level object-oriented language (default python3 version)
libpython3.12-dev	3.12.3-1ubuntu0.15	29036	optional	libdevel	Header files and a static library for Python (v3.12)
libpython3.12-minimal	3.12.3-1ubuntu0.15	5184	optional	python	Minimal subset of the Python language (version 3.12)
libpython3.12-stdlib	3.12.3-1ubuntu0.15	9033	optional	python	Interactive high-level object-oriented language (standard library, version 3.12)
libpython3.12t64	3.12.3-1ubuntu0.15	8923	optional	libs	Shared Python runtime library (version 3.12)
libqhull-r8.0	2020.2-6build1	528	optional	libs	calculate convex hulls and related structures (reentrant shared library)
libqmi-glib5	1.35.2-0ubuntu2	4340	optional	libs	Support library to use the Qualcomm MSM Interface (QMI) protocol
libqmi-proxy	1.35.2-0ubuntu2	33	optional	net	Proxy to communicate with QMI ports
libqmi-utils	1.35.2-0ubuntu2	807	optional	net	Utilities to use the QMI protocol from the command line
libqrencode4	4.1.1-1build2	73	optional	libs	QR Code encoding library
libqrtr-glib0	1.2.2-1ubuntu4	60	optional	libs	Support library to use the QRTR protocol
libquadmath0	14.2.0-4ubuntu2~24.04.1	300	optional	libs	GCC Quad-Precision Math Library
librabbitmq4	0.11.0-1ubuntu0.1	111	optional	libs	AMQP client library written in C
librados2	19.2.3-0ubuntu0.24.04.3	15658	optional	libs	RADOS distributed object store client library
libraptor2-0	2.0.16-3ubuntu0.1	445	optional	libs	Raptor 2 RDF syntax library
libraqm0	0.10.1-1build1	47	optional	libs	Library for complex text layout
librasqal3t64	0.9.33-2.1build1	511	optional	libs	Rasqal RDF query library
librav1e0	0.7.1-2	3237	optional	libs	Fastest and safest AV1 encoder - shared library
libraw1394-11	2.1.2-2build3	83	optional	libs	library for direct access to IEEE 1394 bus (aka FireWire)
libraw23t64	0.21.2-2.1ubuntu0.24.04.2	2370	optional	libs	raw image decoder library
librbd1	19.2.3-0ubuntu0.24.04.3	14793	optional	libs	RADOS block device client library
librdf0t64	1.0.17-3.1ubuntu3	281	optional	libs	Redland Resource Description Framework (RDF) library
librdmacm1t64	50.0-2ubuntu0.2	208	optional	libs	Library for managing RDMA connections
libreadline8t64	8.2-4build1	467	optional	libs	GNU readline and history libraries, run-time libraries
libreiserfscore0t64	1:3.6.27-7.1build1	184	optional	libs	ReiserFS core library
libreoffice-base-core	4:24.2.7-0ubuntu0.24.04.6	3486	optional	editors	office productivity suite -- shared library
libreoffice-calc	4:24.2.7-0ubuntu0.24.04.4	29151	optional	editors	office productivity suite -- spreadsheet
libreoffice-common	4:24.2.7-0ubuntu0.24.04.6	47287	optional	editors	office productivity suite -- arch-independent files
libreoffice-core	4:24.2.7-0ubuntu0.24.04.6	147834	optional	editors	office productivity suite -- arch-dependent files
libreoffice-draw	4:24.2.7-0ubuntu0.24.04.4	12356	optional	editors	office productivity suite -- drawing
libreoffice-gnome	4:24.2.7-0ubuntu0.24.04.4	307	optional	gnome	office productivity suite -- GNOME integration
libreoffice-help-common	4:24.2.7-0ubuntu0.24.04.6	14873	optional	editors	office productivity suite -- common files for LibreOffice help
libreoffice-help-ru	4:24.2.7-0ubuntu0.24.04.6	30884	optional	doc	office productivity suite -- Russian help
libreoffice-impress	4:24.2.7-0ubuntu0.24.04.4	3284	optional	editors	office productivity suite -- presentation
libreoffice-l10n-ru	4:24.2.7-0ubuntu0.24.04.6	5460	optional	localization	office productivity suite -- Russian language package
libreoffice-style-colibre	4:24.2.7-0ubuntu0.24.04.6	11718	optional	editors	office productivity suite -- colibre symbol style
libreoffice-uiconfig-common	4:24.2.7-0ubuntu0.24.04.6	8319	optional	misc	UI data ("config") for LibreOffice ("common" set)
libreoffice-uiconfig-writer	4:24.2.7-0ubuntu0.24.04.6	9067	optional	misc	UI data ("config") for LibreOffice Writer
libreoffice-writer	4:24.2.7-0ubuntu0.24.04.6	34916	optional	editors	office productivity suite -- word processor
librest-1.0-0	0.9.1-6build3	122	optional	libs	REST service access library
librevenge-0.0-0	0.0.5-3build1	735	optional	libs	Base Library for writing document interface filters
librhash0	1.4.3-3build1	230	optional	libs	shared library for hash functions computing
librist4	0.2.10+dfsg-2	187	optional	libs	Reliable Internet Stream Transport -- shared library
libroc0.3	0.3.0+dfsg-7ubuntu2	1202	optional	libs	real-time audio streaming over the network (shared library)
librsvg2-2	2.58.0+dfsg-1build1	6707	optional	libs	SAX-based renderer library for SVG files (runtime)
librsvg2-common	2.58.0+dfsg-1build1	59	optional	libs	SAX-based renderer library for SVG files (extra runtime)
librsvg2-dev	2.58.0+dfsg-1build1	271	optional	libdevel	SAX-based renderer library for SVG files (development)
librtmp1	2.4+20151223.gitfa8646d.1-2build7	137	optional	libs	toolkit for RTMP streams (shared library)
librubberband2	3.3.0+dfsg-2build1	335	optional	libs	audio time-stretching and pitch-shifting library
librygel-core-2.8-0	0.42.5-1ubuntu3	365	optional	libs	GNOME UPnP/DLNA services - core library
librygel-db-2.8-0	0.42.5-1ubuntu3	89	optional	libs	GNOME UPnP/DLNA services - db library
librygel-renderer-2.8-0	0.42.5-1ubuntu3	177	optional	libs	GNOME UPnP/DLNA services - renderer library
librygel-renderer-gst-2.8-0	0.42.5-1ubuntu3	89	optional	libs	GNOME UPnP/DLNA services - renderer library
librygel-server-2.8-0	0.42.5-1ubuntu3	697	optional	libs	GNOME UPnP/DLNA services - server library
libsamplerate0	0.2.2-4build1	1483	optional	libs	Audio sample rate conversion library
libsane-common	1.2.1-7build4	4772	optional	libs	API library for scanners -- documentation and support files
libsane1	1.2.1-7build4	12439	optional	libs	API library for scanners
libsasl2-2	2.1.28+dfsg1-5ubuntu3.1	148	optional	libs	Cyrus SASL - authentication abstraction library
libsasl2-modules	2.1.28+dfsg1-5ubuntu3.1	294	optional	libs	Cyrus SASL - pluggable authentication modules
libsasl2-modules-db	2.1.28+dfsg1-5ubuntu3.1	75	optional	libs	Cyrus SASL - pluggable authentication modules (DB)
libsbc1	2.0-1build1	88	optional	libs	Sub Band CODEC library - runtime
libsdl2-2.0-0	2.30.0+dfsg-1ubuntu3.1	1983	optional	libs	Simple DirectMedia Layer
libseccomp2	2.5.5-1ubuntu3.1	143	important	libs	high level interface to Linux seccomp filter
libsecret-1-0	0.21.4-1build3	415	optional	libs	Secret store
libsecret-common	0.21.4-1build3	44	optional	libs	Secret store (common files)
libsecret-tools	0.21.4-1build3	42	optional	admin	tool for storing and retrieving GObject passwords
libselinux1	3.5-2ubuntu2.1	200	required	libs	SELinux runtime shared libraries
libselinux1-dev	3.5-2ubuntu2.1	717	optional	libdevel	SELinux development headers
libsemanage-common	3.5-1build5	26	required	libs	Common files for SELinux policy management libraries
libsemanage2	3.5-1build5	288	required	libs	SELinux policy management library
libsensors-config	1:3.6.0-9build1	25	optional	utils	lm-sensors configuration files
libsensors5	1:3.6.0-9build1	79	optional	libs	library to read temperature/voltage/fan sensors
libsepol-dev	3.5-2build1	1678	optional	libdevel	SELinux binary policy manipulation library and development files
libsepol2	3.5-2build1	751	required	libs	SELinux library for manipulating binary security policies
libserd-0-0	0.32.2-1	115	optional	libs	lightweight RDF syntax library
libsframe1	2.42-4ubuntu2.10	128	optional	devel	Library to handle the SFrame format (runtime library)
libsgutils2-1.46-2	1.46-3ubuntu4	287	optional	libs	utilities for devices using the SCSI command set (shared libraries)
libsharpyuv-dev	1.3.2-0.4build3	60	optional	libdevel	Library for sharp RGB to YUV conversion (development files)
libsharpyuv0	1.3.2-0.4build3	44	optional	libs	Library for sharp RGB to YUV conversion
libshine3	3.1.1-2build1	59	optional	libs	Fixed-point MP3 encoding library - runtime files
libshout3	2.4.6-1build2	147	optional	libs	MP3/Ogg Vorbis broadcast streaming library
libsidplay1v5	1.36.60-1build1	233	optional	libs	SID (MOS 6581) emulation library
libsigc++-3.0-0	3.6.0-2	68	optional	libs	type-safe Signal Framework for C++ - runtime
libsigsegv2	2.14-1ubuntu2	47	optional	libs	Library for handling page faults in a portable way
libsixel1	1.10.3-3build1	433	optional	libs	DEC SIXEL graphics codec implementation (runtime)
libslang2	2.3.3-3build2	2376	optional	libs	S-Lang programming library - runtime version
libslirp0	4.7.0-1ubuntu3.1	157	optional	libs	General purpose TCP-IP emulator library
libsm-dev	2:1.2.3-1build3	84	optional	libdevel	X11 Session Management library (development headers)
libsm6	2:1.2.3-1build3	53	optional	libs	X11 Session Management library
libsmartcols1	2.39.3-9ubuntu6.5	171	required	libs	smart column output alignment library
libsmbclient0	2:4.19.5+dfsg-4ubuntu9.6	241	optional	libs	shared library for communication with SMB/CIFS servers
libsnapd-glib-2-1	1.64-0ubuntu5	391	optional	libs	GLib snapd library
libsnappy1v5	1.1.10-1build1	89	optional	libs	fast compression/decompression library
libsndfile1	1.2.2-1ubuntu5.24.04.1	566	optional	libs	Library for reading/writing audio files
libsndio7.0	1.9.0-0.3build3	88	optional	libs	Small audio and MIDI framework from OpenBSD, runtime libraries
libsnmp-base	5.9.4+dfsg-1.1ubuntu3.2	654	optional	libs	SNMP configuration script, MIBs and documentation
libsnmp40t64	5.9.4+dfsg-1.1ubuntu3.2	3733	optional	libs	SNMP (Simple Network Management Protocol) library
libsodium23	1.0.18-1ubuntu0.24.04.1	401	optional	libs	Network communication, cryptography and signaturing library
libsord-0-0	0.16.16-2build1	54	optional	libs	library for storing RDF data in memory
libsort-naturally-perl	1.03-4	40	optional	perl	Sort naturally - sort lexically except for numerical parts
libsoup-2.4-1	2.74.3-6ubuntu1.7	710	optional	oldlibs	HTTP library implementation in C -- Shared library
libsoup-3.0-0	3.4.4-5ubuntu0.7	710	optional	libs	HTTP library implementation in C -- Shared library
libsoup-3.0-common	3.4.4-5ubuntu0.7	48	optional	devel	HTTP library implementation in C -- Common files
libsoup-3.0-dev	3.4.4-5ubuntu0.7	1089	optional	libdevel	HTTP library implementation in C -- Development files
libsoup2.4-common	2.74.3-6ubuntu1.7	44	optional	oldlibs	HTTP library implementation in C -- Common files
libsoxr0	0.1.3-4build3	209	optional	libs	High quality 1D sample-rate conversion library
libspa-0.2-bluetooth	1.0.5-1ubuntu3.3	1075	optional	libs	libraries for the PipeWire multimedia server - bluetooth plugins
libspa-0.2-modules	1.0.5-1ubuntu3.3	2360	optional	libs	libraries for the PipeWire multimedia server Simple Plugin API - modules
libspectre1	0.2.12-1build2	84	optional	libs	Library for rendering PostScript documents
libspeechd2	0.12.0~rc2-2build3	66	optional	libs	Speech Dispatcher: Shared libraries
libspeex1	1.2.1-2ubuntu2.24.04.1	134	optional	libs	The Speex codec runtime library
libspeexdsp1	1.2.1-1ubuntu3	98	optional	libs	DSP library derived from speex
libsphinxbase3t64	0.8+5prealpha+1-17build2	318	optional	libs	Speech recognition tool - shared library
libspice-server1	0.15.1-1build2	1122	optional	libs	Implements the server side of the SPICE protocol
libsqlite3-0	3.45.1-1ubuntu2.6	1731	optional	libs	SQLite 3 shared library
libsqlite3-dev	3.45.1-1ubuntu2.6	3324	optional	libdevel	SQLite 3 development files
libsratom-0-0	0.6.16-1build1	60	optional	libs	library for serialising LV2 atoms to/from Turtle
libsrt1.5-gnutls	1.5.3-1build2	820	optional	libs	Secure Reliable Transport UDP streaming library (GnuTLS flavour)
libss2	1.47.0-2.4~exp1ubuntu4.1	69	required	libs	command-line interface parsing library
libssh-4	0.10.6-2ubuntu0.4	502	optional	libs	tiny C SSH library (OpenSSL flavor)
libssh-gcrypt-4	0.10.6-2ubuntu0.4	609	optional	libs	tiny C SSH library (gcrypt flavor)
libssl-dev	3.0.13-0ubuntu3.11	13005	optional	libdevel	Secure Sockets Layer toolkit - development files
libssl1.0.0	1.0.2n-1ubuntu5.13	3419	important	libs	Secure Sockets Layer toolkit - shared libraries
libssl3t64	3.0.13-0ubuntu3.11	6614	optional	libs	Secure Sockets Layer toolkit - shared libraries
libstartup-notification0	0.12-6build3	62	optional	libs	library for program launch feedback (shared library)
libstdc++-13-dev	13.3.0-6ubuntu2~24.04.1	21662	optional	libdevel	GNU Standard C++ Library v3 (development files)
libstdc++6	14.2.0-4ubuntu2~24.04.1	3110	important	libs	GNU Standard C++ Library v3
libstemmer0d	2.2.0-4build1	842	optional	libs	Snowball stemming algorithms for use in Information Retrieval
libsuitesparseconfig7	1:7.6.1+dfsg-1build1	53	optional	libs	configuration routines for all SuiteSparse modules
libsvtav1enc1d1	1.7.0+dfsg-2build1	7049	optional	libs	Scalable Video Technology for AV1 (libsvtav1enc shared library)
libswresample4	7:6.1.1-3ubuntu5	197	optional	libs	FFmpeg library for audio resampling, rematrixing etc. - runtime files
libswscale7	7:6.1.1-3ubuntu5	689	optional	libs	FFmpeg library for image scaling and various conversions - runtime files
libsysprof-capture-4-dev	46.0-1build1	275	optional	libdevel	capture library for system-wide Linux profiler
libsystemd-shared	255.4-1ubuntu8.16	5868	optional	libs	systemd shared private library
libsystemd0	255.4-1ubuntu8.16	1027	optional	libs	systemd utility library
libtag1v5	1.13.1-1build1	46	optional	libs	audio meta-data library
libtag1v5-vanilla	1.13.1-1build1	1151	optional	libs	audio meta-data library - vanilla flavour
libtalloc2	2.4.2-1build2	83	optional	libs	hierarchical pool based memory allocator
libtasn1-6	4.19.0-3ubuntu0.24.04.2	122	important	libs	Manage ASN.1 structures (runtime)
libtcl8.6	8.6.14+dfsg-1build1	4085	optional	libs	Tcl (the Tool Command Language) v8.6 - run-time library files
libtdb1	1.4.10-1build1	131	optional	libs	Trivial Database - shared library
libteamdctl0	1.31-1build3	44	optional	net	library for communication with `teamd` process
libterm-readkey-perl	2.38-2build4	70	optional	perl	perl module for simple terminal control
libtevent0t64	0.16.1-2build1	131	optional	libs	talloc-based event loop library - shared library
libtext-charwidth-perl	0.04-11build3	41	required	perl	get display widths of characters on the terminal
libtext-iconv-perl	1.7-8build3	47	required	perl	module to convert between character sets in Perl
libtext-wrapi18n-perl	0.06-10	24	required	perl	internationalized substitute of Text::Wrap
libthai-data	0.1.29-2build1	587	optional	libs	Data files for Thai language support library
libthai-dev	0.1.29-2build1	136	optional	libdevel	Development files for Thai language support library
libthai0	0.1.29-2build1	91	optional	libs	Thai language support library
libtheora0	1.1.1+dfsg.1-16.1build3	656	optional	libs	Theora Video Compression Codec
libtiff-dev	4.5.1+git230720-4ubuntu2.5	1153	optional	libdevel	Tag Image File Format library (TIFF), development files
libtiff6	4.5.1+git230720-4ubuntu2.5	590	optional	libs	Tag Image File Format (TIFF) library
libtiffxx6	4.5.1+git230720-4ubuntu2.5	35	optional	libs	Tag Image File Format (TIFF) library -- C++ interface
libtinfo6	6.4+20240113-1ubuntu2.1	556	optional	libs	shared low-level terminfo library for terminal handling
libtirpc-common	1.3.4+ds-1.1build1	29	optional	libs	transport-independent RPC library - common files
libtirpc3t64	1.3.4+ds-1.1build1	217	optional	libs	transport-independent RPC library
libtk8.6	8.6.14-1build1	2365	optional	libs	Tk toolkit for Tcl and X11 v8.6 - run-time files
libtotem-plparser-common	3.26.6-1build5	40	optional	libs	Totem Playlist Parser library - common files
libtotem-plparser18	3.26.6-1build5	183	optional	libs	Totem Playlist Parser library - runtime files
libtraceevent1	1:1.8.2-1ubuntu2.1	179	optional	libs	Linux kernel trace event library (shared library)
libtraceevent1-plugin	1:1.8.2-1ubuntu2.1	198	optional	libs	Linux kernel trace event library (plugins)
libtracefs1	1.8.0-1ubuntu1	173	optional	libs	API to access the kernel tracefs directory (shared library)
libtracker-sparql-3.0-0	3.7.1-1build1	1002	optional	libs	metadata database, indexer and search tool - library
libts0t64	1.22-1.1build1	307	optional	libs	touch screen library
libtsan2	14.2.0-4ubuntu2~24.04.1	8902	optional	libs	ThreadSanitizer -- a Valgrind-based detector of data races (runtime)
libtss2-esys-3.0.2-0t64	4.0.1-7.1ubuntu5.1	579	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtss2-mu-4.0.1-0t64	4.0.1-7.1ubuntu5.1	307	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtss2-sys1t64	4.0.1-7.1ubuntu5.1	165	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtss2-tcti-cmd0t64	4.0.1-7.1ubuntu5.1	60	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtss2-tcti-device0t64	4.0.1-7.1ubuntu5.1	55	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtss2-tcti-mssim0t64	4.0.1-7.1ubuntu5.1	59	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtss2-tcti-swtpm0t64	4.0.1-7.1ubuntu5.1	59	optional	libs	TPM2 Software stack library - TSS and TCTI libraries
libtwolame0	0.4.0-2build3	151	optional	libs	MPEG Audio Layer 2 encoding library
libubsan1	14.2.0-4ubuntu2~24.04.1	3364	optional	libs	UBSan -- undefined behaviour sanitizer (runtime)
libuchardet0	0.0.8-1build1	207	optional	libs	universal charset detection library - shared library
libudev1	255.4-1ubuntu8.16	316	optional	libs	libudev shared library
libudfread0	1.1.2-1build1	59	optional	libs	UDF reader library
libudisks2-0	2.10.1-6ubuntu1.3	890	optional	libs	GObject based library to access udisks2
libumfpack6	1:7.6.1+dfsg-1build1	768	optional	libs	sparse LU factorization library
libunibreak5	5.1-2build1	150	optional	libs	line breaking library for Unicode (shared library)
libunistring5	1.1-2build1.1	1757	important	libs	Unicode string library for C
libunity-protocol-private0	7.1.4+19.04.20190319-6build4	317	optional	libs	binding to get places into the launcher - private library
libunity-scopes-json-def-desktop	7.1.4+19.04.20190319-6build4	13	optional	gnome	binding to get places into the launcher - desktop def file
libunity9	7.1.4+19.04.20190319-6build4	777	optional	libs	binding to get places into the launcher - shared library
libuno-cppu3t64	4:24.2.7-0ubuntu0.24.04.6	282	optional	libs	LibreOffice UNO runtime environment -- CPPU public library
libuno-cppuhelpergcc3-3t64	4:24.2.7-0ubuntu0.24.04.6	1286	optional	libs	LibreOffice UNO runtime environment -- CPPU helper library
libuno-purpenvhelpergcc3-3t64	4:24.2.7-0ubuntu0.24.04.6	108	optional	libs	LibreOffice UNO runtime environment -- "purpose environment" helper
libuno-sal3t64	4:24.2.7-0ubuntu0.24.04.6	523	optional	libs	LibreOffice UNO runtime environment -- SAL public library
libuno-salhelpergcc3-3t64	4:24.2.7-0ubuntu0.24.04.6	120	optional	libs	LibreOffice UNO runtime environment -- SAL helpers for C++ library
libunwind8	1.6.2-3build1.1	187	optional	libs	library to determine the call-chain of a program - runtime
libupower-glib3	1.90.3-1	150	optional	libs	abstraction for power management - shared library
liburcu8t64	0.14.0-3.1build1	341	optional	libs	userspace RCU (read-copy-update) library
liburing2	2.5-1build1	96	optional	libs	Linux kernel io_uring access library - shared library
libusb-1.0-0	2:1.0.27-1	137	optional	libs	userspace USB programming library
